County Name,State-County,state abbr,State Abbr.,geometry,value,GEO_ID,GEO_ID2,Geographic Name,STATE num,COUNTY num,FIPS formula,Has error
Albany,NY-Albany,ny,NY,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-73.70246,42.69998 -73.70346,42.70978 -73.70074,42.71785 -73.69861,42.72379 -73.69726,42.72879 -73.69231,42.73376 -73.69001,42.73566 -73.68866,42.74025 -73.68715,42.75107 -73.68436,42.75788 -73.68327,42.76795 -73.67676,42.78328 -73.67826,42.78348 -73.6802,42.78344 -73.6814,42.7819 -73.68346,42.77911 -73.68593,42.77774 -73.68836,42.77548 -73.69026,42.77548 -73.69376,42.77698 -73.69767,42.77873 -73.70316,42.78248 -73.70896,42.78768 -73.71093,42.7945 -73.71366,42.79698 -73.71986,42.80128 -73.72036,42.80418 -73.71709,42.80728 -73.71742,42.80943 -73.72216,42.81968 -73.72666,42.82258 -73.73766,42.81888 -73.75847,42.79528 -73.76346,42.78858 -73.76876,42.78588 -73.78246,42.79178 -73.79356,42.78258 -73.79946,42.77888 -73.80937,42.77887 -73.80944,42.77768 -73.80952,42.77651 -73.81642,42.7742 -73.82815,42.7728 -73.85219,42.76992 -73.87129,42.76749 -73.87471,42.76727 -73.88395,42.7662 -73.8915,42.76526 -73.89962,42.76425 -73.92999,42.76113 -73.93397,42.76068 -73.94179,42.75968 -73.94478,42.75942 -73.97585,42.75546 -73.97827,42.75513 -73.99403,42.75299 -74.02455,42.74911 -74.04662,42.7463 -74.05099,42.74579 -74.06765,42.74388 -74.10765,42.73909 -74.11284,42.73847 -74.13645,42.73555 -74.13974,42.73518 -74.16881,42.73145 -74.18027,42.72998 -74.17293,42.72396 -74.16477,42.71676 -74.16901,42.69433 -74.16889,42.68161 -74.1698,42.66761 -74.17117,42.66454 -74.17343,42.65721 -74.17932,42.64638 -74.18143,42.64284 -74.18538,42.63768 -74.19173,42.62827 -74.1977,42.61477 -74.20938,42.60243 -74.21961,42.59141 -74.23399,42.57569 -74.23696,42.56012 -74.23304,42.53562 -74.22545,42.51922 -74.22561,42.51716 -74.22514,42.51056 -74.22649,42.49976 -74.22933,42.49327 -74.24461,42.46978 -74.25243,42.44534 -74.26043,42.42895 -74.26347,42.40713 -74.2543,42.40821 -74.2533,42.40832 -74.22565,42.41141 -74.20147,42.41409 -74.19465,42.41484 -74.16496,42.41811 -74.1475,42.42027 -74.13007,42.42251 -74.11731,42.42361 -74.09637,42.42614 -74.07638,42.42859 -74.04358,42.4327 -74.01855,42.43568 -73.99587,42.43827 -73.98416,42.43966 -73.96934,42.44104 -73.948,42.4432 -73.93326,42.44481 -73.9307,42.44519 -73.90775,42.44841 -73.90104,42.44936 -73.88599,42.45153 -73.87603,42.45288 -73.85273,42.45629 -73.82517,42.45982 -73.80833,42.46162 -73.78748,42.46383 -73.78372,42.46423 -73.78405,42.46652 -73.78571,42.47163 -73.78605,42.48383 -73.78138,42.49592 -73.77387,42.50844 -73.7651,42.51965 -73.75831,42.53421 -73.75406,42.55678 -73.75726,42.58718 -73.76126,42.61038 -73.74999,42.63833 -73.74767,42.64317 -73.74176,42.65438 -73.7291,42.66508 -73.70292,42.6993</coordinates></LinearRing></outerBoundaryIs></Polygon>",162.7476405,05000US36001,36001,"Albany County, New York",36,1,36001.0,
Allegany,NY-Allegany,ny,NY,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-78.16754,42.00001 -78.15375,42.00012 -78.14467,42.00027 -78.13612,42.00038 -78.12151,42.00039 -78.11082,42.00021 -78.09223,42.00007 -78.07257,41.99985 -78.03143,41.99942 -78.03096,41.99939 -78.02667,41.99936 -77.99972,41.99878 -77.98032,41.99878 -77.96276,41.99877 -77.94038,41.99871 -77.91155,41.99845 -77.90562,41.99838 -77.89122,41.99847 -77.87031,41.99843 -77.84021,41.9985 -77.83079,41.99831 -77.82344,41.99829 -77.80216,41.99845 -77.76993,41.99849 -77.74993,41.99878 -77.74971,42.00407 -77.74776,42.04912 -77.74708,42.06461 -77.74546,42.10239 -77.74434,42.13544 -77.74388,42.14491 -77.74255,42.17296 -77.7421,42.18091 -77.74153,42.19221 -77.74064,42.20966 -77.7393,42.23635 -77.73877,42.24679 -77.73718,42.27255 -77.73681,42.28153 -77.73503,42.31687 -77.73451,42.32721 -77.73388,42.33972 -77.73269,42.36473 -77.73211,42.38044 -77.73128,42.39829 -77.72601,42.40597 -77.72478,42.42847 -77.72462,42.43168 -77.72434,42.43642 -77.72373,42.45769 -77.72297,42.47115 -77.72296,42.47122 -77.72348,42.47122 -77.74358,42.47161 -77.7514,42.47187 -77.76519,42.47217 -77.77741,42.47253 -77.83457,42.4744 -77.84067,42.50007 -77.84064,42.50301 -77.84073,42.51777 -77.85689,42.51793 -77.89034,42.5181 -77.89619,42.51808 -77.90377,42.51818 -77.90762,42.51818 -77.91076,42.51823 -77.91246,42.51825 -77.9165,42.51828 -77.92439,42.51827 -77.94913,42.51835 -77.95571,42.51837 -77.96893,42.51841 -78.00018,42.51851 -78.02821,42.51848 -78.04257,42.51846 -78.0413,42.51947 -78.03827,42.5215 -78.03826,42.52152 -78.0393,42.52123 -78.04918,42.52098 -78.05435,42.52099 -78.08216,42.52109 -78.08931,42.52114 -78.09606,42.52118 -78.11896,42.52133 -78.12914,42.52137 -78.14001,42.52138 -78.15107,42.52139 -78.1637,42.52141 -78.18938,42.52144 -78.19644,42.52148 -78.20007,42.52164 -78.20122,42.52169 -78.20746,42.52178 -78.21434,42.52176 -78.21753,42.52169 -78.22204,42.52173 -78.234,42.52154 -78.24738,42.52171 -78.26206,42.52158 -78.27766,42.52148 -78.28972,42.52141 -78.29514,42.52137 -78.30594,42.52127 -78.30884,42.52122 -78.30874,42.50718 -78.30852,42.47032 -78.30843,42.45337 -78.30843,42.42149 -78.30846,42.40584 -78.30845,42.39692 -78.30886,42.35887 -78.30902,42.34899 -78.30914,42.34364 -78.30917,42.32686 -78.3092,42.2718 -78.30914,42.23885 -78.30916,42.22458 -78.30904,42.21443 -78.30895,42.19511 -78.30889,42.18285 -78.30883,42.17914 -78.30895,42.16273 -78.30869,42.12536 -78.30852,42.0955 -78.30855,42.08169 -78.30831,42.06153 -78.30819,42.0378 -78.30816,42.02866 -78.30821,42.01996 -78.3081,41.99983 -78.30813,41.99941 -78.30707,41.99941 -78.30662,41.99941 -78.30272,41.99938 -78.30259,41.99938 -78.30252,41.99938 -78.30247,41.99938 -78.30246,41.99938 -78.30234,41.99938 -78.30031,41.99933 -78.30018,41.99933 -78.29815,41.99932 -78.28402,41.99914 -78.27932,41.99908 -78.27927,41.99907 -78.27497,41.99902 -78.27492,41.99902 -78.27238,41.99898 -78.2708,41.99897 -78.26884,41.999 -78.26758,41.99902 -78.26351,41.99907 -78.24973,41.99926 -78.24793,41.99916 -78.24781,41.99916 -78.24588,41.99918 -78.21636,41.99949 -78.2066,41.99959 -78.17823,41.99989 -78.17368,41.99994</coordinates></LinearRing></outerBoundaryIs></Polygon>",571.9700464,05000US36003,36003,"Allegany County, New York",36,3,36003.0,
Bronx,NY-Bronx,ny,NY,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-73.9317,40.80798 -73.92988,40.80585 -73.92231,40.80218 -73.91631,40.79788 -73.91251,40.79618 -73.89981,40.79252 -73.89287,40.79057 -73.8922,40.79038 -73.89059,40.79014 -73.88992,40.7874 -73.88713,40.78697 -73.88291,40.78633 -73.87896,40.78574 -73.87218,40.7867 -73.87125,40.78759 -73.87102,40.78883 -73.87,40.79068 -73.86306,40.79696 -73.85347,40.79958 -73.84665,40.80064 -73.8349,40.80188 -73.83076,40.80308 -73.82709,40.80308 -73.82289,40.80437 -73.81123,40.8051 -73.8047,40.80324 -73.79367,40.79996 -73.7899,40.79978 -73.7867,40.80048 -73.7817,40.80448 -73.77973,40.81129 -73.77942,40.81224 -73.78019,40.8264 -73.77498,40.83088 -73.77452,40.83127 -73.77343,40.83221 -73.76217,40.84191 -73.76164,40.84237 -73.75797,40.84554 -73.7578,40.84568 -73.75379,40.85641 -73.75373,40.85656 -73.74806,40.87172 -73.74948,40.8721 -73.7973,40.88448 -73.8054,40.8866 -73.81243,40.88838 -73.8185,40.88988 -73.82313,40.89087 -73.82357,40.88988 -73.82727,40.8908 -73.83628,40.89353 -73.83926,40.89871 -73.84018,40.90076 -73.84114,40.90349 -73.84485,40.90531 -73.85102,40.9065 -73.85148,40.90959 -73.85429,40.90792 -73.85623,40.90612 -73.85714,40.90498 -73.8578,40.90254 -73.8594,40.90138 -73.8624,40.90134 -73.87462,40.90496 -73.88011,40.90659 -73.88624,40.90805 -73.9007,40.91238 -73.91081,40.91537 -73.9179,40.91758 -73.91813,40.91753 -73.91835,40.91749 -73.9184,40.91748 -73.91849,40.91713 -73.91879,40.91597 -73.9191,40.91481 -73.9199,40.9136 -73.92009,40.91313 -73.92097,40.91101 -73.92247,40.90724 -73.92331,40.90506 -73.92384,40.90367 -73.92423,40.90274 -73.92495,40.90102 -73.92566,40.89915 -73.92592,40.89848 -73.92655,40.89688 -73.92712,40.8955 -73.92724,40.8952 -73.92829,40.89256 -73.92919,40.89031 -73.92943,40.88969 -73.92945,40.88962 -73.92982,40.88868 -73.93173,40.88558 -73.93365,40.88246 -73.93381,40.88221 -73.92497,40.87914 -73.92141,40.87818 -73.91517,40.87569 -73.91004,40.87899 -73.90782,40.8772 -73.9071,40.87298 -73.9098,40.86828 -73.9165,40.86038 -73.92027,40.85623 -73.9222,40.85311 -73.92742,40.84641 -73.92901,40.84408 -73.93016,40.84166 -73.93341,40.83318 -73.93294,40.82821 -73.93253,40.8261 -73.93265,40.82534 -73.9325,40.82414 -73.93236,40.82254 -73.93212,40.81962 -73.9322,40.81458 -73.93185,40.80862</coordinates></LinearRing></outerBoundaryIs></Polygon>",37.40443638,05000US36005,36005,"Bronx County, New York",36,5,36005.0,
Broome,NY-Broome,ny,NY,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-75.41865,42.1833 -75.4185,42.19171 -75.41842,42.19503 -75.41986,42.19492 -75.43795,42.1951 -75.47395,42.19513 -75.50356,42.19515 -75.55248,42.19531 -75.59917,42.19546 -75.63619,42.19562 -75.63737,42.22458 -75.63805,42.24269 -75.67232,42.24827 -75.6844,42.24797 -75.6974,42.2479 -75.73762,42.24929 -75.77861,42.24923 -75.79533,42.24915 -75.8214,42.24801 -75.82652,42.24719 -75.82901,42.24567 -75.83274,42.24526 -75.83641,42.24415 -75.84379,42.25971 -75.84523,42.27817 -75.85147,42.33899 -75.85424,42.35602 -75.86193,42.3942 -75.864,42.41548 -75.86402,42.4157 -75.86547,42.41555 -75.87464,42.41508 -75.87882,42.41482 -75.88572,42.41448 -75.89299,42.41412 -75.89524,42.414 -75.90683,42.41343 -75.91316,42.41308 -75.93397,42.41213 -75.94195,42.41182 -75.94836,42.41156 -75.95255,42.41134 -75.97778,42.41027 -75.97901,42.41023 -75.98148,42.41015 -76.01238,42.4092 -76.01773,42.40906 -76.02104,42.40965 -76.02107,42.41098 -76.02195,42.41209 -76.02224,42.41276 -76.04411,42.41224 -76.05808,42.41193 -76.09705,42.41108 -76.11992,42.41059 -76.1273,42.4104 -76.13018,42.41034 -76.12967,42.40204 -76.12126,42.38076 -76.11464,42.36711 -76.1118,42.35463 -76.11636,42.32657 -76.09911,42.3034 -76.10657,42.29353 -76.10061,42.27842 -76.08281,42.26474 -76.09663,42.25745 -76.08718,42.24406 -76.0811,42.22979 -76.08166,42.21865 -76.08661,42.20795 -76.08725,42.19274 -76.08701,42.1877 -76.11622,42.18561 -76.11576,42.17771 -76.11386,42.15038 -76.1111,42.11229 -76.11093,42.09533 -76.10895,42.07457 -76.10892,42.07433 -76.10865,42.06727 -76.1081,42.06227 -76.10627,42.03117 -76.10584,41.99886 -76.09097,41.99878 -76.05974,41.99884 -76.03573,41.99894 -75.98884,41.99902 -75.97665,41.99902 -75.9668,41.999 -75.95966,41.99899 -75.95371,41.99899 -75.91063,41.9987 -75.89049,41.99861 -75.83438,41.99834 -75.78877,41.99804 -75.76387,41.9978 -75.75717,41.99788 -75.75176,41.99795 -75.73804,41.99789 -75.72464,41.998 -75.69604,41.99821 -75.67207,41.99839 -75.62463,41.99881 -75.60757,41.99892 -75.58763,41.99897 -75.57937,41.99901 -75.54435,41.99912 -75.50057,41.99928 -75.48342,41.99925 -75.48342,41.99921 -75.47714,41.99941 -75.46761,41.99943 -75.4658,41.99943 -75.43686,41.99933 -75.4367,41.99933 -75.43622,41.99935 -75.4322,41.99936 -75.43196,41.99936 -75.40552,41.99929 -75.40513,41.99929 -75.40509,41.99929 -75.40501,41.99929 -75.40496,41.99929 -75.40494,41.99929 -75.40182,41.99928 -75.40175,41.99928 -75.4004,41.99928 -75.40022,41.99928 -75.39891,41.99926 -75.39888,41.99926 -75.39822,41.99925 -75.37462,41.99935 -75.36139,41.99945 -75.36048,41.9994 -75.36044,41.99941 -75.36021,41.99942 -75.35958,41.99944 -75.35973,41.99957 -75.3624,42.00106 -75.36253,42.00563 -75.3708,42.00562 -75.37922,42.00219 -75.38493,42.00319 -75.39279,42.00665 -75.40003,42.00939 -75.40259,42.01364 -75.40418,42.01633 -75.40781,42.02439 -75.41202,42.03137 -75.41595,42.03673 -75.42177,42.0416 -75.42175,42.04912 -75.42238,42.0576 -75.42233,42.0591 -75.42226,42.0665 -75.42179,42.07911 -75.4218,42.08225 -75.4216,42.0843 -75.42164,42.08753 -75.4205,42.13115 -75.41972,42.14901</coordinates></LinearRing></outerBoundaryIs></Polygon>",271.6008755,05000US36007,36007,"Broome County, New York",36,7,36007.0,
Cattaraugus,NY-Cattaraugus,ny,NY,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-79.05931,42.08153 -79.05996,42.05787 -79.06103,42.00883 -79.06126,41.99926 -79.05351,41.99924 -79.05247,41.99924 -79.04464,41.99922 -79.04397,41.99922 -79.04206,41.99921 -79.03836,41.9992 -79.03724,41.9992 -79.00617,41.99912 -78.99794,41.99906 -78.99701,41.99906 -78.99595,41.99905 -78.98306,41.99895 -78.98171,41.99894 -78.98136,41.99893 -78.97995,41.99892 -78.97973,41.99891 -78.97883,41.99891 -78.97858,41.9989 -78.97757,41.99888 -78.96993,41.99874 -78.96137,41.99864 -78.94456,41.99842 -78.9443,41.99842 -78.94408,41.99842 -78.93633,41.99832 -78.92432,41.99818 -78.91885,41.99812 -78.91119,41.99802 -78.88996,41.99775 -78.85817,41.99767 -78.8166,41.99787 -78.78007,41.99805 -78.67804,41.99898 -78.63171,41.99955 -78.62126,41.9996 -78.61885,41.99961 -78.58667,41.9999 -78.56504,41.99995 -78.55206,41.99997 -78.52834,41.99992 -78.51674,41.99988 -78.50358,41.99985 -78.49135,41.99983 -78.47169,41.99979 -78.46243,41.99978 -78.44416,41.99974 -78.41524,41.99973 -78.39681,41.99964 -78.38493,41.99961 -78.35996,41.99965 -78.34988,41.9996 -78.31222,41.99944 -78.30928,41.99942 -78.30813,41.99941 -78.3081,41.99983 -78.30821,42.01996 -78.30816,42.02866 -78.30819,42.0378 -78.30831,42.06153 -78.30855,42.08169 -78.30852,42.0955 -78.30869,42.12536 -78.30895,42.16273 -78.30883,42.17914 -78.30889,42.18285 -78.30895,42.19511 -78.30904,42.21443 -78.30916,42.22458 -78.30914,42.23885 -78.3092,42.2718 -78.30917,42.32686 -78.30914,42.34364 -78.30902,42.34899 -78.30886,42.35887 -78.30845,42.39692 -78.30846,42.40584 -78.30843,42.42149 -78.30843,42.45337 -78.30852,42.47032 -78.30874,42.50718 -78.30884,42.52122 -78.31059,42.52119 -78.31766,42.52109 -78.31958,42.52107 -78.32934,42.52093 -78.35037,42.52062 -78.35806,42.52048 -78.36178,42.52042 -78.36929,42.5203 -78.37666,42.52016 -78.39027,42.51988 -78.40389,42.5196 -78.40634,42.51932 -78.41323,42.51927 -78.41778,42.51925 -78.42389,42.51923 -78.42692,42.51922 -78.43534,42.51923 -78.44688,42.51921 -78.45815,42.5192 -78.46143,42.51919 -78.46433,42.51917 -78.46434,42.52252 -78.46426,42.52409 -78.46423,42.52499 -78.46406,42.53207 -78.46396,42.5355 -78.46394,42.53633 -78.46489,42.53593 -78.48234,42.53296 -78.49844,42.52931 -78.51478,42.52277 -78.53724,42.51753 -78.55293,42.5134 -78.56808,42.51107 -78.58572,42.51001 -78.60516,42.50729 -78.63081,42.49812 -78.65818,42.49172 -78.67838,42.48455 -78.69374,42.47172 -78.71345,42.48399 -78.73925,42.47839 -78.7645,42.47038 -78.77658,42.46087 -78.80467,42.45876 -78.8374,42.44305 -78.87543,42.44127 -78.89867,42.44804 -78.92196,42.44595 -78.9416,42.46834 -78.98094,42.50638 -78.99819,42.53191 -79.06005,42.53768 -79.06078,42.53785 -79.06104,42.51516 -79.06104,42.49946 -79.06104,42.48568 -79.06104,42.47766 -79.06109,42.47152 -79.0611,42.45969 -79.06104,42.40607 -79.06092,42.37481 -79.06082,42.36662 -79.06078,42.36207 -79.06069,42.34485 -79.06054,42.3072 -79.06052,42.29578 -79.06042,42.26544 -79.06031,42.24752 -79.06002,42.2398 -79.0599,42.22168 -79.05989,42.21568 -79.05987,42.20875 -79.05971,42.17268 -79.05956,42.15467 -79.05926,42.12488 -79.05927,42.11741</coordinates></LinearRing></outerBoundaryIs></Polygon>",993.7761099,05000US36009,36009,"Cattaraugus County, New York",36,9,36009.0,
Cayuga,NY-Cayuga,ny,NY,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.49884,43.1006 -76.48149,43.10556 -76.47278,43.11465 -76.47592,43.12451 -76.48351,43.14515 -76.47431,43.16155 -76.47638,43.18834 -76.47703,43.19527 -76.4777,43.20607 -76.47922,43.22752 -76.47988,43.23722 -76.48079,43.25101 -76.51047,43.25628 -76.55242,43.25531 -76.60076,43.25374 -76.60543,43.2605 -76.60625,43.27327 -76.60771,43.29674 -76.60942,43.32169 -76.60962,43.32368 -76.60988,43.32812 -76.61055,43.33939 -76.6116,43.35282 -76.61241,43.36244 -76.61429,43.38366 -76.6145,43.38567 -76.61456,43.38625 -76.61463,43.387 -76.61475,43.38875 -76.6149,43.3909 -76.61528,43.39869 -76.61546,43.40266 -76.61598,43.40766 -76.61617,43.41108 -76.6165,43.41417 -76.62522,43.50007 -76.64471,43.70347 -76.73472,43.70812 -76.75354,43.68427 -76.72249,43.34356 -76.72125,43.32803 -76.72083,43.32262 -76.72063,43.3199 -76.72028,43.31544 -76.71911,43.30258 -76.71396,43.25721 -76.71293,43.24333 -76.71211,43.23158 -76.71078,43.21508 -76.70874,43.18335 -76.70717,43.15506 -76.70535,43.12553 -76.70441,43.11199 -76.70371,43.0997 -76.70269,43.08491 -76.70323,43.07908 -76.70452,43.07532 -76.70566,43.07147 -76.71175,43.06869 -76.71571,43.06451 -76.71706,43.05691 -76.71908,43.03704 -76.71862,43.03336 -76.71383,43.02408 -76.71381,43.02403 -76.71368,43.02384 -76.71135,43.01933 -76.71241,43.01577 -76.71939,43.01067 -76.72169,43.00776 -76.7217,43.00565 -76.72077,43.00174 -76.72129,42.99398 -76.72816,42.98571 -76.73612,42.97073 -76.73589,42.96549 -76.73826,42.96101 -76.73867,42.95337 -76.7352,42.94634 -76.73487,42.94204 -76.73843,42.92412 -76.72649,42.88249 -76.72104,42.8662 -76.71951,42.82545 -76.73831,42.79469 -76.73518,42.7396 -76.723,42.70372 -76.71814,42.69923 -76.69783,42.68456 -76.67886,42.65366 -76.66741,42.62507 -76.66654,42.62346 -76.64624,42.62429 -76.6336,42.62468 -76.62301,42.62501 -76.58903,42.62291 -76.57149,42.62356 -76.54332,42.6246 -76.54028,42.62477 -76.52236,42.62535 -76.50902,42.62583 -76.50413,42.62602 -76.47857,42.62683 -76.46523,42.62723 -76.46077,42.62736 -76.45866,42.62575 -76.44027,42.61906 -76.42051,42.61955 -76.41424,42.61973 -76.40362,42.62004 -76.40245,42.62006 -76.38534,42.62056 -76.36445,42.62112 -76.35495,42.62128 -76.34921,42.62151 -76.32319,42.62211 -76.29549,42.62278 -76.27286,42.62341 -76.26558,42.62359 -76.26562,42.62507 -76.26561,42.62544 -76.26581,42.62866 -76.26668,42.64244 -76.26681,42.64457 -76.26699,42.64747 -76.26719,42.65062 -76.26776,42.65869 -76.26851,42.6735 -76.26854,42.67395 -76.26856,42.67425 -76.26897,42.68109 -76.2693,42.68659 -76.2696,42.6915 -76.2696,42.69154 -76.27006,42.69913 -76.27006,42.69921 -76.27023,42.70186 -76.27023,42.7019 -76.27195,42.73043 -76.27196,42.73063 -76.27247,42.73866 -76.27318,42.75007 -76.27396,42.76122 -76.2742,42.76452 -76.27461,42.77032 -76.27467,42.77126 -76.27482,42.7733 -76.28873,42.79721 -76.3126,42.81801 -76.34564,42.84118 -76.373,42.84886 -76.42378,42.84687 -76.4508,42.84653 -76.45523,42.90337 -76.45702,42.92425 -76.45795,42.93694 -76.45892,42.95004 -76.46024,42.96933 -76.46158,42.98633 -76.46264,43.00016 -76.4931,43.02215 -76.49656,43.06653 -76.49911,43.10005</coordinates></LinearRing></outerBoundaryIs></Polygon>",972.5222173,05000US36011,36011,"Cayuga County, New York",36,11,36011.0,
Chautauqua,NY-Chautauqua,ny,NY,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-79.05926,42.12488 -79.05956,42.15467 -79.05971,42.17268 -79.05987,42.20875 -79.05989,42.21568 -79.0599,42.22168 -79.06002,42.2398 -79.06031,42.24752 -79.06042,42.26544 -79.06052,42.29578 -79.06054,42.3072 -79.06069,42.34485 -79.06078,42.36207 -79.06082,42.36662 -79.06092,42.37481 -79.06104,42.40607 -79.0611,42.45969 -79.06109,42.47152 -79.06104,42.47766 -79.06104,42.48568 -79.06104,42.49946 -79.06104,42.51516 -79.06078,42.53785 -79.06134,42.53799 -79.06794,42.54122 -79.07366,42.54412 -79.08127,42.54573 -79.08962,42.54997 -79.09046,42.55224 -79.08621,42.55243 -79.0812,42.5539 -79.08332,42.55665 -79.09227,42.55677 -79.09382,42.56026 -79.09421,42.56193 -79.0938,42.56333 -79.09733,42.56436 -79.10134,42.56239 -79.10615,42.5641 -79.10369,42.56731 -79.10938,42.57027 -79.11234,42.56987 -79.11438,42.57012 -79.12057,42.5663 -79.12714,42.5652 -79.1368,42.56974 -79.16187,42.58612 -79.19691,42.60852 -79.31214,42.6868 -79.33801,42.67703 -79.36646,42.66629 -79.37477,42.66315 -79.41157,42.64943 -79.47694,42.62506 -79.49583,42.61774 -79.49977,42.61621 -79.53223,42.60385 -79.62477,42.56863 -79.66315,42.55399 -79.74977,42.52096 -79.76242,42.51607 -79.76202,42.28208 -79.76195,42.2675 -79.76192,42.24967 -79.76214,42.24302 -79.76214,42.24098 -79.76209,42.2311 -79.76203,42.21914 -79.76189,42.19467 -79.76179,42.17332 -79.76179,42.15072 -79.76196,42.14794 -79.76192,42.1327 -79.76205,42.12897 -79.76171,42.11882 -79.76176,42.06041 -79.76182,42.01981 -79.76053,41.99881 -79.74966,41.99884 -79.72458,41.99885 -79.7033,41.99887 -79.68722,41.99923 -79.66999,41.99922 -79.64546,41.99886 -79.63128,41.99876 -79.62191,41.99905 -79.60998,41.999 -79.59241,41.99892 -79.5587,41.99855 -79.53838,41.99836 -79.51317,41.9985 -79.50353,41.99847 -79.48727,41.99836 -79.45146,41.99837 -79.43459,41.99854 -79.41117,41.99861 -79.39486,41.99865 -79.38148,41.99869 -79.37477,41.99871 -79.34534,41.99868 -79.31988,41.99866 -79.30554,41.99867 -79.28704,41.99872 -79.26351,41.99877 -79.23747,41.99889 -79.22887,41.99896 -79.20703,41.99906 -79.19525,41.99932 -79.17948,41.99945 -79.15563,41.99941 -79.14506,41.99939 -79.12521,41.9995 -79.06489,41.99927 -79.06126,41.99926 -79.06103,42.00883 -79.05996,42.05787 -79.05931,42.08153 -79.05927,42.11741</coordinates></LinearRing></outerBoundaryIs></Polygon>",488.3777396,05000US36013,36013,"Chautauqua County, New York",36,13,36013.0,Fixed - removed duplicate endpoint
Chemung,NY-Chemung,ny,NY,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-76.95838,42.28775 -76.96503,42.27849 -76.96544,42.26473 -76.96534,42.22822 -76.96535,42.22117 -76.96536,42.20441 -76.96543,42.19223 -76.96555,42.17516 -76.96582,42.15394 -76.96589,42.14843 -76.96591,42.1469 -76.96609,42.14355 -76.96589,42.14165 -76.9659,42.13807 -76.96595,42.12708 -76.96594,42.12542 -76.96595,42.12453 -76.9659,42.12386 -76.96563,42.11886 -76.96572,42.11163 -76.96579,42.08761 -76.96578,42.07273 -76.96588,42.06605 -76.96589,42.05697 -76.96589,42.04305 -76.96593,42.03908 -76.96583,42.02205 -76.96586,42.00826 -76.96573,42.00128 -76.95619,42.00137 -76.95597,42.00138 -76.95552,42.00137 -76.95543,42.00137 -76.9427,42.00157 -76.93965,42.00161 -76.93961,42.00161 -76.93721,42.00167 -76.93717,42.00149 -76.937,42.0015 -76.93298,42.00167 -76.93258,42.00167 -76.92708,42.00167 -76.92534,42.00167 -76.90757,42.00178 -76.90288,42.00187 -76.87039,42.0018 -76.83518,42.00213 -76.83056,42.00197 -76.82952,42.00198 -76.82421,42.00197 -76.82057,42.00191 -76.81279,42.00166 -76.78368,42.00167 -76.76377,42.00158 -76.74735,42.00167 -76.72991,42.00152 -76.72812,42.00151 -76.72516,42.00148 -76.70571,42.00132 -76.66504,42.00098 -76.63298,42.00069 -76.62399,42.0006 -76.61859,42.00047 -76.59594,42.00045 -76.59362,42.00039 -76.58555,42.00033 -76.55938,42.00015 -76.55788,42.00016 -76.55762,42.00016 -76.55765,42.00037 -76.55748,42.00186 -76.55725,42.00273 -76.55745,42.00457 -76.55775,42.00535 -76.55797,42.0058 -76.55821,42.00623 -76.55893,42.00708 -76.56002,42.00821 -76.56123,42.00965 -76.556,42.02082 -76.54234,42.04995 -76.54776,42.071 -76.55222,42.09168 -76.55941,42.13125 -76.5579,42.13461 -76.55719,42.13802 -76.55741,42.14154 -76.55815,42.14575 -76.56134,42.14937 -76.56303,42.15307 -76.56167,42.15492 -76.55317,42.15574 -76.53617,42.20421 -76.53578,42.25007 -76.53824,42.2805 -76.53835,42.28175 -76.54098,42.28175 -76.54122,42.28175 -76.5424,42.28177 -76.54495,42.28178 -76.54893,42.28183 -76.55302,42.28188 -76.56152,42.28198 -76.5616,42.28199 -76.5618,42.28199 -76.5712,42.28231 -76.57135,42.28231 -76.57949,42.28259 -76.57961,42.28259 -76.58257,42.28261 -76.58458,42.28262 -76.59551,42.28269 -76.59556,42.28269 -76.59568,42.28269 -76.60913,42.28278 -76.61869,42.28285 -76.6193,42.28285 -76.61928,42.28257 -76.61934,42.2738 -76.6195,42.2659 -76.61943,42.26216 -76.6246,42.24555 -76.63169,42.24078 -76.64811,42.23809 -76.6625,42.23791 -76.68566,42.2376 -76.68669,42.24832 -76.72837,42.24796 -76.73304,42.26427 -76.73365,42.28664 -76.73392,42.29372 -76.76774,42.29418 -76.77789,42.29418 -76.79577,42.29428 -76.8135,42.29412 -76.82779,42.29383 -76.84465,42.29355 -76.85236,42.29322 -76.85894,42.29275 -76.89439,42.2909 -76.90808,42.29023 -76.95508,42.28791</coordinates></LinearRing></outerBoundaryIs></Polygon>",948.4381673,05000US36015,36015,"Chemung County, New York",36,15,36015.0,
